sample_id,read1,read2,gpu_profile
watde0672_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0672_9D14962RP3F319319PA_BHLWNJDSXX_L3_319319.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0672_9D14962RP3F319319PA_BHLWNJDSXX_L3_319319.R2.fastp.fastq.gz,1gpu
watde0672_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0672_9D14962RP3F319319PB_BHLWNJDSXX_L4_319319.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0672_9D14962RP3F319319PB_BHLWNJDSXX_L4_319319.R2.fastp.fastq.gz,1gpu
watde0674_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0674_9D14963RP3F320320PA_BHLWNJDSXX_L3_320320.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0674_9D14963RP3F320320PA_BHLWNJDSXX_L3_320320.R2.fastp.fastq.gz,1gpu
watde0674_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0674_9D14963RP3F320320PB_BHLWNJDSXX_L4_320320.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0674_9D14963RP3F320320PB_BHLWNJDSXX_L4_320320.R2.fastp.fastq.gz,1gpu
watde1021_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat970-1062/data/WATDE1021_9D15149RP3F386386PA_BHJTWTDSXX_L4_386386.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat970-1062/data/WATDE1021_9D15149RP3F386386PA_BHJTWTDSXX_L4_386386.R2.fastp.fastq.gz,1gpu
watde1021_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat970-1062/data/WATDE1021_9D15149RP3F386386PB_BHLWYFDSXX_L1_386386.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat970-1062/data/WATDE1021_9D15149RP3F386386PB_BHLWYFDSXX_L1_386386.R2.fastp.fastq.gz,1gpu
watde0389_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat379-463/data/WATDE0389_9D14809RP3F378378PA_AHJ7T7DSXX_L3_378378.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat379-463/data/WATDE0389_9D14809RP3F378378PA_AHJ7T7DSXX_L3_378378.R2.fastp.fastq.gz,1gpu
watde0389_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat379-463/data/WATDE0389_9D14809RP3F378378PA_AHLW73DSXX_L1_378378.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat379-463/data/WATDE0389_9D14809RP3F378378PA_AHLW73DSXX_L1_378378.R2.fastp.fastq.gz,1gpu
watde0389_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat379-463/data/WATDE0389_9D14809RP3F378378PA_AHLYHLDSXX_L4_378378.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat379-463/data/WATDE0389_9D14809RP3F378378PA_AHLYHLDSXX_L4_378378.R2.fastp.fastq.gz,1gpu
watde0389_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat379-463/data/WATDE0389_9D14809RP3F378378PB_AHJ7T7DSXX_L4_378378.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat379-463/data/WATDE0389_9D14809RP3F378378PB_AHJ7T7DSXX_L4_378378.R2.fastp.fastq.gz,1gpu
watde0391_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat379-463/data/WATDE0391_9D14810RP3F379379PA_AHJ7T7DSXX_L3_379379.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat379-463/data/WATDE0391_9D14810RP3F379379PA_AHJ7T7DSXX_L3_379379.R2.fastp.fastq.gz,1gpu
watde0391_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat379-463/data/WATDE0391_9D14810RP3F379379PA_BHLWWCDSXX_L3_379379.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat379-463/data/WATDE0391_9D14810RP3F379379PA_BHLWWCDSXX_L3_379379.R2.fastp.fastq.gz,1gpu
watde0391_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat379-463/data/WATDE0391_9D14810RP3F379379PB_AHJ7T7DSXX_L4_379379.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat379-463/data/WATDE0391_9D14810RP3F379379PB_AHJ7T7DSXX_L4_379379.R2.fastp.fastq.gz,1gpu
watde0578_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0578_9D14917RP3F375375PA_BHJWCTDSXX_L1_375375.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0578_9D14917RP3F375375PA_BHJWCTDSXX_L1_375375.R2.fastp.fastq.gz,1gpu
watde0578_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0578_9D14917RP3F375375PB_BHJWCTDSXX_L4_375375.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0578_9D14917RP3F375375PB_BHJWCTDSXX_L4_375375.R2.fastp.fastq.gz,1gpu
watde0270_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0270_9D14737RP3F313313PA_BHJWCTDSXX_L3_313313.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0270_9D14737RP3F313313PA_BHJWCTDSXX_L3_313313.R2.fastp.fastq.gz,1gpu
watde0270_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0270_9D14737RP3F313313PB_AHJTYKDSXX_L3_313313.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0270_9D14737RP3F313313PB_AHJTYKDSXX_L3_313313.R2.fastp.fastq.gz,1gpu
watde0482_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0482_9D14860RP3F317317PA_BHLWYFDSXX_L1_317317.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0482_9D14860RP3F317317PA_BHLWYFDSXX_L1_317317.R2.fastp.fastq.gz,1gpu
watde0482_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0482_9D14860RP3F317317PB_BHLWYFDSXX_L2_317317.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0482_9D14860RP3F317317PB_BHLWYFDSXX_L2_317317.R2.fastp.fastq.gz,1gpu
watde0884_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat880-953/data/WATDE0884_9D15072RP3F305305PA_AHLYFCDSXX_L1_305305.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat880-953/data/WATDE0884_9D15072RP3F305305PA_AHLYFCDSXX_L1_305305.R2.fastp.fastq.gz,1gpu
watde0884_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat880-953/data/WATDE0884_9D15072RP3F305305PB_AHLYFWDSXX_L1_305305.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat880-953/data/WATDE0884_9D15072RP3F305305PB_AHLYFWDSXX_L1_305305.R2.fastp.fastq.gz,1gpu
watde0236_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0236_9D14719RP3F381381PA_BHJVVWDSXX_L4_381381.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0236_9D14719RP3F381381PA_BHJVVWDSXX_L4_381381.R2.fastp.fastq.gz,1gpu
watde0236_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0236_9D14719RP3F381381PB_AHJTYKDSXX_L1_381381.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0236_9D14719RP3F381381PB_AHJTYKDSXX_L1_381381.R2.fastp.fastq.gz,1gpu
watde0334_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0334_9D14777RP3F342342PA_AHLW73DSXX_L4_342342.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0334_9D14777RP3F342342PA_AHLW73DSXX_L4_342342.R2.fastp.fastq.gz,1gpu
watde0334_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0334_9D14777RP3F342342PA_AHLWWJDSXX_L4_342342.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0334_9D14777RP3F342342PA_AHLWWJDSXX_L4_342342.R2.fastp.fastq.gz,1gpu
watde0334_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0334_9D14777RP3F342342PA_BHJ7GHDSXX_L3_342342.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0334_9D14777RP3F342342PA_BHJ7GHDSXX_L3_342342.R2.fastp.fastq.gz,1gpu
watde0334_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0334_9D14777RP3F342342PA_BHLWWCDSXX_L3_342342.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0334_9D14777RP3F342342PA_BHLWWCDSXX_L3_342342.R2.fastp.fastq.gz,1gpu
watde0334_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0334_9D14777RP3F342342PB_AHLWN2DSXX_L2_342342.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0334_9D14777RP3F342342PB_AHLWN2DSXX_L2_342342.R2.fastp.fastq.gz,1gpu
watde0967_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0967_9D15120RP3F360360PA_AHLYFWDSXX_L2_360360.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0967_9D15120RP3F360360PA_AHLYFWDSXX_L2_360360.R2.fastp.fastq.gz,1gpu
watde0967_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0967_9D15120RP3F360360PB_AHLWLVDSXX_L1_360360.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0967_9D15120RP3F360360PB_AHLWLVDSXX_L1_360360.R2.fastp.fastq.gz,1gpu
watde0302_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0302_9D14757RP3F324324PA_AHK2KKDSXX_L4_324324.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0302_9D14757RP3F324324PA_AHK2KKDSXX_L4_324324.R2.fastp.fastq.gz,1gpu
watde0302_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0302_9D14757RP3F324324PA_BHLWWCDSXX_L3_324324.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0302_9D14757RP3F324324PA_BHLWWCDSXX_L3_324324.R2.fastp.fastq.gz,1gpu
watde0302_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0302_9D14757RP3F324324PB_BHJ7GHDSXX_L1_324324.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0302_9D14757RP3F324324PB_BHJ7GHDSXX_L1_324324.R2.fastp.fastq.gz,1gpu
watde0512_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0512_9D14881RP3F335335PA_AHLWWJDSXX_L3_335335.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0512_9D14881RP3F335335PA_AHLWWJDSXX_L3_335335.R2.fastp.fastq.gz,1gpu
watde0512_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0512_9D14881RP3F335335PA_AHLYH5DSXX_L1_335335.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0512_9D14881RP3F335335PA_AHLYH5DSXX_L1_335335.R2.fastp.fastq.gz,1gpu
watde0512_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0512_9D14881RP3F335335PA_BHLY7KDSXX_L4_335335.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0512_9D14881RP3F335335PA_BHLY7KDSXX_L4_335335.R2.fastp.fastq.gz,1gpu
watde0512_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0512_9D14881RP3F335335PB_AHLYH5DSXX_L2_335335.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0512_9D14881RP3F335335PB_AHLYH5DSXX_L2_335335.R2.fastp.fastq.gz,1gpu
watde0301_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0301_9D14756RP3F323323PA_BHJWTLDSXX_L3_323323.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0301_9D14756RP3F323323PA_BHJWTLDSXX_L3_323323.R2.fastp.fastq.gz,1gpu
watde0301_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0301_9D14756RP3F323323PB_BHJ7GHDSXX_L1_323323.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0301_9D14756RP3F323323PB_BHJ7GHDSXX_L1_323323.R2.fastp.fastq.gz,1gpu
watde0301_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0301_9D14756RP3F323323PB_BHLWWCDSXX_L4_323323.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0301_9D14756RP3F323323PB_BHLWWCDSXX_L4_323323.R2.fastp.fastq.gz,1gpu
watde0513_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0513_9D14882RP3F336336PA_AHLYH5DSXX_L1_336336.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0513_9D14882RP3F336336PA_AHLYH5DSXX_L1_336336.R2.fastp.fastq.gz,1gpu
watde0513_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0513_9D14882RP3F336336PB_AHLYH5DSXX_L2_336336.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0513_9D14882RP3F336336PB_AHLYH5DSXX_L2_336336.R2.fastp.fastq.gz,1gpu
watde0955_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0955_9D15113RP3F351351PA_AHLW73DSXX_L2_351351.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0955_9D15113RP3F351351PA_AHLW73DSXX_L2_351351.R2.fastp.fastq.gz,1gpu
watde0955_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0955_9D15113RP3F351351PA_AHLWWJDSXX_L3_351351.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0955_9D15113RP3F351351PA_AHLWWJDSXX_L3_351351.R2.fastp.fastq.gz,1gpu
watde0955_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0955_9D15113RP3F351351PA_BHLWY5DSXX_L2_351351.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0955_9D15113RP3F351351PA_BHLWY5DSXX_L2_351351.R2.fastp.fastq.gz,1gpu
watde0955_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0955_9D15113RP3F351351PB_BHJTYWDSXX_L4_351351.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0955_9D15113RP3F351351PB_BHJTYWDSXX_L4_351351.R2.fastp.fastq.gz,1gpu
watde0955_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0955_9D15113RP3F351351PB_BHLWWLDSXX_L4_351351.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0955_9D15113RP3F351351PB_BHLWWLDSXX_L4_351351.R2.fastp.fastq.gz,1gpu
watde0830_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0830_9D15043RP3F352352PA_AHJ7MJDSXX_L4_352352.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0830_9D15043RP3F352352PA_AHJ7MJDSXX_L4_352352.R2.fastp.fastq.gz,1gpu
watde0830_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0830_9D15043RP3F352352PB_AHJ7MJDSXX_L3_352352.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0830_9D15043RP3F352352PB_AHJ7MJDSXX_L3_352352.R2.fastp.fastq.gz,1gpu
watde0830_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0830_9D15043RP3F352352PB_BHLWWCDSXX_L1_352352.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0830_9D15043RP3F352352PB_BHLWWCDSXX_L1_352352.R2.fastp.fastq.gz,1gpu
watde1014_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat970-1062/data/WATDE1014_9D15144RP3F379379PA_BHJTWTDSXX_L4_379379.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat970-1062/data/WATDE1014_9D15144RP3F379379PA_BHJTWTDSXX_L4_379379.R2.fastp.fastq.gz,1gpu
watde1014_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat970-1062/data/WATDE1014_9D15144RP3F379379PB_AHLWLVDSXX_L2_379379.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat970-1062/data/WATDE1014_9D15144RP3F379379PB_AHLWLVDSXX_L2_379379.R2.fastp.fastq.gz,1gpu
watde1035_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat970-1062/data/WATDE1035_9D15155RP3F394394PA_AHJWH7DSXX_L1_394394.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat970-1062/data/WATDE1035_9D15155RP3F394394PA_AHJWH7DSXX_L1_394394.R2.fastp.fastq.gz,1gpu
watde1035_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat970-1062/data/WATDE1035_9D15155RP3F394394PA_AHLW73DSXX_L4_394394.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat970-1062/data/WATDE1035_9D15155RP3F394394PA_AHLW73DSXX_L4_394394.R2.fastp.fastq.gz,1gpu
watde1035_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat970-1062/data/WATDE1035_9D15155RP3F394394PA_AHLWWJDSXX_L4_394394.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat970-1062/data/WATDE1035_9D15155RP3F394394PA_AHLWWJDSXX_L4_394394.R2.fastp.fastq.gz,1gpu
watde1035_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat970-1062/data/WATDE1035_9D15155RP3F394394PA_BHLY7KDSXX_L3_394394.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat970-1062/data/WATDE1035_9D15155RP3F394394PA_BHLY7KDSXX_L3_394394.R2.fastp.fastq.gz,1gpu
watde1035_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat970-1062/data/WATDE1035_9D15155RP3F394394PB_AHLWLVDSXX_L3_394394.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat970-1062/data/WATDE1035_9D15155RP3F394394PB_AHLWLVDSXX_L3_394394.R2.fastp.fastq.gz,1gpu
watde0079_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat048-113/data/WATDE0079_9D15044RP3F395395PA_AHLWFHDSXX_L2_395395.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat048-113/data/WATDE0079_9D15044RP3F395395PA_AHLWFHDSXX_L2_395395.R2.fastp.fastq.gz,1gpu
watde0079_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat048-113/data/WATDE0079_9D15044RP3F395395PA_BHJV3MDSXX_L1_395395.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat048-113/data/WATDE0079_9D15044RP3F395395PA_BHJV3MDSXX_L1_395395.R2.fastp.fastq.gz,1gpu
watde0079_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat048-113/data/WATDE0079_9D15044RP3F395395PB_BHJTYWDSXX_L3_395395.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat048-113/data/WATDE0079_9D15044RP3F395395PB_BHJTYWDSXX_L3_395395.R2.fastp.fastq.gz,1gpu
watde0079_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat048-113/data/WATDE0079_9D15044RP3F395395PB_BHLWWLDSXX_L3_395395.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat048-113/data/WATDE0079_9D15044RP3F395395PB_BHLWWLDSXX_L3_395395.R2.fastp.fastq.gz,1gpu
watde0387_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat379-463/data/WATDE0387_9D14808RP3F377377PA_AHJ7T7DSXX_L3_377377.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat379-463/data/WATDE0387_9D14808RP3F377377PA_AHJ7T7DSXX_L3_377377.R2.fastp.fastq.gz,1gpu
watde0387_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat379-463/data/WATDE0387_9D14808RP3F377377PB_AHJ7T7DSXX_L4_377377.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat379-463/data/WATDE0387_9D14808RP3F377377PB_AHJ7T7DSXX_L4_377377.R2.fastp.fastq.gz,1gpu
watde0136_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat114-203/data/WATDE0136_9D14652RP3F307307PA_AHLWN2DSXX_L3_307307.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat114-203/data/WATDE0136_9D14652RP3F307307PA_AHLWN2DSXX_L3_307307.R2.fastp.fastq.gz,1gpu
watde0136_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat114-203/data/WATDE0136_9D14652RP3F307307PB_AHLWN2DSXX_L4_307307.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat114-203/data/WATDE0136_9D14652RP3F307307PB_AHLWN2DSXX_L4_307307.R2.fastp.fastq.gz,1gpu
watde0059_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat048-113/data/WATDE0059_9D14943RP3F354354PA_AHJWHNDSXX_L1_354354.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat048-113/data/WATDE0059_9D14943RP3F354354PA_AHJWHNDSXX_L1_354354.R2.fastp.fastq.gz,1gpu
watde0059_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat048-113/data/WATDE0059_9D14943RP3F354354PB_AHJWHNDSXX_L2_354354.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat048-113/data/WATDE0059_9D14943RP3F354354PB_AHJWHNDSXX_L2_354354.R2.fastp.fastq.gz,1gpu
watde0230_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0230_9D14714RP3F373373PA_BHJ7T2DSXX_L1_373373.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0230_9D14714RP3F373373PA_BHJ7T2DSXX_L1_373373.R2.fastp.fastq.gz,1gpu
watde0230_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0230_9D14714RP3F373373PB_BHJ7T2DSXX_L2_373373.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0230_9D14714RP3F373373PB_BHJ7T2DSXX_L2_373373.R2.fastp.fastq.gz,1gpu
watde0636_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0636_9D14942RP3F348348PA_AHJWHNDSXX_L2_348348.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0636_9D14942RP3F348348PA_AHJWHNDSXX_L2_348348.R2.fastp.fastq.gz,1gpu
watde0636_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0636_9D14942RP3F348348PA_BHLWWCDSXX_L4_348348.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0636_9D14942RP3F348348PA_BHLWWCDSXX_L4_348348.R2.fastp.fastq.gz,1gpu
watde0636_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0636_9D14942RP3F348348PB_AHJWHNDSXX_L1_348348.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0636_9D14942RP3F348348PB_AHJWHNDSXX_L1_348348.R2.fastp.fastq.gz,1gpu
watde0878_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0878_9D15068RP3F388388PA_BHLWY5DSXX_L1_388388.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0878_9D15068RP3F388388PA_BHLWY5DSXX_L1_388388.R2.fastp.fastq.gz,1gpu
